row_id,label,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
73,banded,a551e4cc271c0eee783aab928080db931c738d2a15670569a8c41cd7026bfeb8,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0103.jpg,a551e4cc271c0eee783aab928080db931c738d2a15670569a8c41cd7026bfeb8,1:val|2:val|3:test|4:train|5:val|6:train|7:val|8:train|9:train|10:train,val,val,test,train,val,train,val,train,train,train
74,banded,ef7b24dd9dd777c9077143de563087ecf2881855d84a1ee7e870ac9bcff66aca,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0104.jpg,ef7b24dd9dd777c9077143de563087ecf2881855d84a1ee7e870ac9bcff66aca,1:train|2:test|3:val|4:val|5:test|6:test|7:val|8:test|9:val|10:test,train,test,val,val,test,test,val,test,val,test
75,banded,776b238a6f56387a48d9aa4549ac29d2fbb4f58100631879b33eb86bcb8621ff,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0105.jpg,776b238a6f56387a48d9aa4549ac29d2fbb4f58100631879b33eb86bcb8621ff,1:test|2:val|3:val|4:test|5:train|6:train|7:test|8:test|9:test|10:val,test,val,val,test,train,train,test,test,test,val
76,banded,3920358df2b4d9c4d3e74c8b5628da6d70fa74a85e2832378e4f3eab89192a28,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0106.jpg,3920358df2b4d9c4d3e74c8b5628da6d70fa74a85e2832378e4f3eab89192a28,1:val|2:test|3:train|4:test|5:train|6:test|7:val|8:val|9:val|10:val,val,test,train,test,train,test,val,val,val,val
77,banded,e3c853dda2b00f1eb2fac1593d0e3dcca686b9be47f30e4e666a6578724877a8,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0107.jpg,e3c853dda2b00f1eb2fac1593d0e3dcca686b9be47f30e4e666a6578724877a8,1:test|2:train|3:val|4:test|5:val|6:test|7:test|8:test|9:test|10:train,test,train,val,test,val,test,test,test,test,train
78,banded,baa96b24faef1cd276069d08b45db7c73419d633e77d9e1c82f1a5f42f94609a,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0108.jpg,baa96b24faef1cd276069d08b45db7c73419d633e77d9e1c82f1a5f42f94609a,1:train|2:val|3:val|4:train|5:val|6:train|7:val|8:val|9:val|10:val,train,val,val,train,val,train,val,val,val,val
79,banded,906a026f08573f2ec5eb3592e33cf1cc7bcd59b979ea449c0c5219ee5bdf4851,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0109.jpg,906a026f08573f2ec5eb3592e33cf1cc7bcd59b979ea449c0c5219ee5bdf4851,1:train|2:val|3:train|4:train|5:val|6:val|7:test|8:train|9:test|10:test,train,val,train,train,val,val,test,train,test,test
80,banded,fff79f071ccc2124182bbd9c5899dcf757831c6557b7a5aa1898eafd53bf98dc,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0110.jpg,fff79f071ccc2124182bbd9c5899dcf757831c6557b7a5aa1898eafd53bf98dc,1:val|2:val|3:test|4:train|5:val|6:train|7:test|8:val|9:val|10:train,val,val,test,train,val,train,test,val,val,train
81,banded,e7eeb810307374bdcd1749acb448c3349e9fe4c8ba07bf4b82edc0c661bf14e9,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0111.jpg,e7eeb810307374bdcd1749acb448c3349e9fe4c8ba07bf4b82edc0c661bf14e9,1:val|2:train|3:val|4:test|5:train|6:val|7:val|8:train|9:train|10:test,val,train,val,test,train,val,val,train,train,test
82,banded,1e49cf183b8e8a93812b2974406686f499ae7ee9b87192f8b5a35041ce85f51c,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0112.jpg,1e49cf183b8e8a93812b2974406686f499ae7ee9b87192f8b5a35041ce85f51c,1:val|2:train|3:test|4:train|5:val|6:test|7:test|8:train|9:val|10:test,val,train,test,train,val,test,test,train,val,test
83,banded,a9df90f58cc5a42b60fe437cf75bdc9aa44b544bdb9125f2f85345dce5482fda,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0113.jpg,a9df90f58cc5a42b60fe437cf75bdc9aa44b544bdb9125f2f85345dce5482fda,1:test|2:train|3:test|4:test|5:val|6:test|7:val|8:test|9:val|10:train,test,train,test,test,val,test,val,test,val,train
84,banded,121376bc013f9664882c41ed70c954b61e1643c8f0d5f83420c9810237fc21fa,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0114.jpg,121376bc013f9664882c41ed70c954b61e1643c8f0d5f83420c9810237fc21fa,1:val|2:test|3:val|4:test|5:train|6:train|7:val|8:val|9:train|10:val,val,test,val,test,train,train,val,val,train,val
85,banded,e8eb00bc00972c7ff653443e2c991735329bc76b660dca4264f8502bec0b4d77,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0115.jpg,e8eb00bc00972c7ff653443e2c991735329bc76b660dca4264f8502bec0b4d77,1:val|2:test|3:test|4:train|5:test|6:train|7:train|8:train|9:train|10:test,val,test,test,train,test,train,train,train,train,test
86,banded,a401bb607f3205ab07640746d3be51a74d90b459df88d0d36fafbc86f12bdd8b,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0116.jpg,a401bb607f3205ab07640746d3be51a74d90b459df88d0d36fafbc86f12bdd8b,1:val|2:test|3:train|4:train|5:val|6:train|7:train|8:train|9:test|10:train,val,test,train,train,val,train,train,train,test,train
87,banded,ecd520174ffdc50542f05e5986413ae84f2adbb98ec7dd4433e226983f65a049,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0117.jpg,ecd520174ffdc50542f05e5986413ae84f2adbb98ec7dd4433e226983f65a049,1:val|2:train|3:train|4:train|5:test|6:val|7:test|8:train|9:test|10:val,val,train,train,train,test,val,test,train,test,val
88,banded,9907228dda46e38e2517e09c953b3898b0a492fe57cb2c242df9c09d6c9511d8,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0118.jpg,9907228dda46e38e2517e09c953b3898b0a492fe57cb2c242df9c09d6c9511d8,1:val|2:train|3:val|4:train|5:val|6:val|7:train|8:val|9:train|10:test,val,train,val,train,val,val,train,val,train,test
89,banded,cda1fb96913ebf1217d4ab4637fff7fb4bacf9525b99ad73f310e8aafd14b50b,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0119.jpg,cda1fb96913ebf1217d4ab4637fff7fb4bacf9525b99ad73f310e8aafd14b50b,1:test|2:test|3:test|4:train|5:test|6:test|7:train|8:test|9:train|10:test,test,test,test,train,test,test,train,test,train,test
90,banded,4b7bc12afb5ee18c46d5eb6709949378c0343baf9b4c092aedfbcb771c436aac,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0120.jpg,4b7bc12afb5ee18c46d5eb6709949378c0343baf9b4c092aedfbcb771c436aac,1:train|2:train|3:val|4:val|5:train|6:train|7:test|8:train|9:test|10:val,train,train,val,val,train,train,test,train,test,val
91,banded,4c52eed5e3a10087c890ba424367b56663058e95cc53cab2d1a75c15cb0421d1,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0121.jpg,4c52eed5e3a10087c890ba424367b56663058e95cc53cab2d1a75c15cb0421d1,1:test|2:test|3:test|4:test|5:test|6:train|7:test|8:val|9:test|10:test,test,test,test,test,test,train,test,val,test,test
92,banded,3b95c7f94ae0c11bf1e6e9a2181507d584e8b286f6e2b08e4ed6ffa2cb446681,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0122.jpg,3b95c7f94ae0c11bf1e6e9a2181507d584e8b286f6e2b08e4ed6ffa2cb446681,1:train|2:test|3:train|4:val|5:test|6:train|7:train|8:train|9:val|10:val,train,test,train,val,test,train,train,train,val,val
93,banded,d553eba6d6849968c05e2c41530eb9b1249ffa218194031e798f662f4ec40195,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0123.jpg,d553eba6d6849968c05e2c41530eb9b1249ffa218194031e798f662f4ec40195,1:val|2:test|3:val|4:val|5:test|6:test|7:test|8:train|9:train|10:train,val,test,val,val,test,test,test,train,train,train
94,banded,248c4512fc943dcc9b44e2440cfc7ec7594c7443d72a9e99f2f5a079a99ce585,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0124.jpg,248c4512fc943dcc9b44e2440cfc7ec7594c7443d72a9e99f2f5a079a99ce585,1:val|2:train|3:train|4:test|5:val|6:train|7:val|8:val|9:train|10:val,val,train,train,test,val,train,val,val,train,val
95,banded,0caf79997d232bf989316b1474f01bcd09bf6015f87cb53880eb4686a104411d,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0125.jpg,0caf79997d232bf989316b1474f01bcd09bf6015f87cb53880eb4686a104411d,1:val|2:train|3:train|4:val|5:val|6:test|7:test|8:train|9:train|10:test,val,train,train,val,val,test,test,train,train,test
96,banded,888502194b55efd194d5fd7e010867b289993d5e86bd8ef0cc4429a152da51f4,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0128.jpg,888502194b55efd194d5fd7e010867b289993d5e86bd8ef0cc4429a152da51f4,1:test|2:val|3:test|4:test|5:train|6:val|7:test|8:train|9:train|10:test,test,val,test,test,train,val,test,train,train,test
97,banded,18db9b7ec998cf0934a210061f4f02bb648d6ccd06f8e1fd84a32e676d6dc117,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0129.jpg,18db9b7ec998cf0934a210061f4f02bb648d6ccd06f8e1fd84a32e676d6dc117,1:train|2:val|3:val|4:train|5:test|6:val|7:test|8:train|9:val|10:test,train,val,val,train,test,val,test,train,val,test
98,banded,fc5622ac3b3cb8763f972a3a8e2709b88aa1f468f610b50309126366d3546fe9,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0130.jpg,fc5622ac3b3cb8763f972a3a8e2709b88aa1f468f610b50309126366d3546fe9,1:test|2:val|3:train|4:val|5:train|6:test|7:train|8:train|9:train|10:val,test,val,train,val,train,test,train,train,train,val
99,banded,fa9d2e2791f10ed79eaea6543e9f1e47f5cef0a8588103d4731dba7a70fdbb0a,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0131.jpg,fa9d2e2791f10ed79eaea6543e9f1e47f5cef0a8588103d4731dba7a70fdbb0a,1:test|2:train|3:test|4:val|5:val|6:val|7:train|8:train|9:test|10:test,test,train,test,val,val,val,train,train,test,test
100,banded,105b0a0f7321c357db135ea9c9d6c7fe5396b0c0c2aeaebba6dd81d9e8b51f8a,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0132.jpg,105b0a0f7321c357db135ea9c9d6c7fe5396b0c0c2aeaebba6dd81d9e8b51f8a,1:val|2:train|3:test|4:val|5:val|6:val|7:train|8:train|9:test|10:train,val,train,test,val,val,val,train,train,test,train
101,banded,61dbda891bcc5869f59c226c3cd0b1d189b0226058959c0fa5cd8c09c1d53dfe,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0133.jpg,61dbda891bcc5869f59c226c3cd0b1d189b0226058959c0fa5cd8c09c1d53dfe,1:test|2:train|3:test|4:train|5:train|6:test|7:train|8:train|9:test|10:val,test,train,test,train,train,test,train,train,test,val
102,banded,729014d2599fe1a5e685c9e471d5ac456127f5a8d7748b650ada40c41efdef15,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0135.jpg,729014d2599fe1a5e685c9e471d5ac456127f5a8d7748b650ada40c41efdef15,1:val|2:train|3:train|4:val|5:train|6:test|7:test|8:test|9:train|10:test,val,train,train,val,train,test,test,test,train,test
103,banded,0da45d1a729cb97b49dcd40f00971c16b249488fd268e1c0b66c0381e500f1a0,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0136.jpg,0da45d1a729cb97b49dcd40f00971c16b249488fd268e1c0b66c0381e500f1a0,1:val|2:train|3:test|4:train|5:val|6:train|7:val|8:val|9:val|10:train,val,train,test,train,val,train,val,val,val,train
104,banded,f48bfe1c9b41705cf5b5a7558166afcc84d7f020f6380308ef80d52e6987affd,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0137.jpg,f48bfe1c9b41705cf5b5a7558166afcc84d7f020f6380308ef80d52e6987affd,1:test|2:test|3:val|4:train|5:test|6:val|7:val|8:val|9:test|10:train,test,test,val,train,test,val,val,val,test,train
105,banded,b29439e7281296f586ab70eb6eba3ea4653c807d0bd2a8700a8a35d21a44043a,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0138.jpg,b29439e7281296f586ab70eb6eba3ea4653c807d0bd2a8700a8a35d21a44043a,1:test|2:train|3:val|4:train|5:val|6:test|7:test|8:val|9:test|10:train,test,train,val,train,val,test,test,val,test,train
106,banded,1a083275787f91e2fa8b04987be2cef16901a5240d59c4708229688510a75332,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0139.jpg,1a083275787f91e2fa8b04987be2cef16901a5240d59c4708229688510a75332,1:test|2:val|3:val|4:val|5:train|6:val|7:train|8:test|9:val|10:train,test,val,val,val,train,val,train,test,val,train
107,banded,4fd815233ce0767f10fa75b72321a443acb22908682d7550630f2129c11029f0,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0140.jpg,4fd815233ce0767f10fa75b72321a443acb22908682d7550630f2129c11029f0,1:train|2:test|3:train|4:val|5:test|6:train|7:test|8:train|9:val|10:val,train,test,train,val,test,train,test,train,val,val
108,banded,a522e87f401a8161b2b747227677cea0ef36706564c1468f20164b147e2eff52,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0141.jpg,a522e87f401a8161b2b747227677cea0ef36706564c1468f20164b147e2eff52,1:train|2:test|3:train|4:val|5:val|6:train|7:test|8:val|9:test|10:test,train,test,train,val,val,train,test,val,test,test
109,banded,eedf017afe69d7388532438c619907213876d54daa04fbc2d757ce419f5bc49f,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0142.jpg,eedf017afe69d7388532438c619907213876d54daa04fbc2d757ce419f5bc49f,1:train|2:val|3:test|4:test|5:test|6:val|7:test|8:test|9:train|10:train,train,val,test,test,test,val,test,test,train,train
110,banded,ae98403ced95381dd63b30c09a2adc4dceacd66b41b1a20add16a3f86cc7b5bb,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0143.jpg,ae98403ced95381dd63b30c09a2adc4dceacd66b41b1a20add16a3f86cc7b5bb,1:train|2:val|3:train|4:train|5:train|6:val|7:train|8:train|9:val|10:test,train,val,train,train,train,val,train,train,val,test
111,banded,7c5f26bf7e5aedc957f6cfa0dd8c308e7343f6b129bcacfa40ddb08fb70d7019,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0144.jpg,7c5f26bf7e5aedc957f6cfa0dd8c308e7343f6b129bcacfa40ddb08fb70d7019,1:test|2:train|3:val|4:val|5:test|6:val|7:test|8:test|9:train|10:test,test,train,val,val,test,val,test,test,train,test
112,banded,c2c142508209bce713032ed619c8e87ceb0d3974c9ff8b8d023993b055751d0c,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0145.jpg,c2c142508209bce713032ed619c8e87ceb0d3974c9ff8b8d023993b055751d0c,1:test|2:val|3:test|4:val|5:train|6:test|7:test|8:test|9:test|10:val,test,val,test,val,train,test,test,test,test,val
113,banded,2437ee3ae0f833f9cf1a4d30fd9b87be4e30a963363ed3910d746a02265b79a5,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0146.jpg,2437ee3ae0f833f9cf1a4d30fd9b87be4e30a963363ed3910d746a02265b79a5,1:test|2:test|3:train|4:test|5:test|6:test|7:train|8:val|9:test|10:val,test,test,train,test,test,test,train,val,test,val
114,banded,3278447d9838c92a2619b5e1825cf31502055c06bbf0c310c210747ce5223565,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0147.jpg,3278447d9838c92a2619b5e1825cf31502055c06bbf0c310c210747ce5223565,1:test|2:test|3:train|4:test|5:val|6:train|7:val|8:val|9:val|10:train,test,test,train,test,val,train,val,val,val,train
115,banded,3f754e4de0bda8a616c9284fdaac1689c27289a7d94fdc193393aafc2dbf54a8,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0150.jpg,3f754e4de0bda8a616c9284fdaac1689c27289a7d94fdc193393aafc2dbf54a8,1:test|2:train|3:train|4:train|5:val|6:val|7:val|8:test|9:train|10:train,test,train,train,train,val,val,val,test,train,train
116,banded,b083827b906e43454ba49b049cb4e9003fbc92febf2d3430b6f01cd38992d47f,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0151.jpg,b083827b906e43454ba49b049cb4e9003fbc92febf2d3430b6f01cd38992d47f,1:train|2:train|3:train|4:val|5:test|6:train|7:train|8:val|9:val|10:train,train,train,train,val,test,train,train,val,val,train
117,banded,9e64c756ef024256faf1eca3399650edb65e0db0e2b98b186e3bc5b5f244cb43,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0152.jpg,9e64c756ef024256faf1eca3399650edb65e0db0e2b98b186e3bc5b5f244cb43,1:test|2:train|3:train|4:val|5:train|6:test|7:train|8:train|9:val|10:val,test,train,train,val,train,test,train,train,val,val
118,banded,6a61804fce716030339caeffeea2b8ee978beeb0d36f145f28008d1581dc7cee,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0153.jpg,6a61804fce716030339caeffeea2b8ee978beeb0d36f145f28008d1581dc7cee,1:test|2:val|3:val|4:train|5:val|6:test|7:train|8:train|9:test|10:train,test,val,val,train,val,test,train,train,test,train
119,banded,1ff352af44b6e62e6c3fd99816112a730e572b4fac566c6bc9556e17dc108600,data/confirmatory_sources/DTD/extracted/dtd/images/banded/banded_0154.jpg,1ff352af44b6e62e6c3fd99816112a730e572b4fac566c6bc9556e17dc108600,1:train|2:train|3:val|4:train|5:train|6:val|7:val|8:test|9:test|10:train,train,train,val,train,train,val,val,test,test,train
120,blotchy,e6f3025bc152fe0111b056c57a4edfeddffbfa035aa3de3964d19d8dbfb9f239,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0003.jpg,e6f3025bc152fe0111b056c57a4edfeddffbfa035aa3de3964d19d8dbfb9f239,1:test|2:val|3:test|4:val|5:test|6:train|7:train|8:test|9:train|10:train,test,val,test,val,test,train,train,test,train,train
121,blotchy,c08f5a36ff7dd0ce8713d0d50bbb6b99e34cfa98ddb1da3458b839df1208826c,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0006.jpg,c08f5a36ff7dd0ce8713d0d50bbb6b99e34cfa98ddb1da3458b839df1208826c,1:test|2:test|3:val|4:val|5:train|6:val|7:val|8:train|9:val|10:train,test,test,val,val,train,val,val,train,val,train
122,blotchy,887aba3ba783c963264224074562a2b148710aa29306b16dffa57187a9c8ff6e,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0009.jpg,887aba3ba783c963264224074562a2b148710aa29306b16dffa57187a9c8ff6e,1:train|2:val|3:test|4:val|5:train|6:train|7:test|8:test|9:val|10:train,train,val,test,val,train,train,test,test,val,train
123,blotchy,5e51429c47163699440c3b4a194609625bb42367381d602d5e897d467a22d3b0,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0015.jpg,5e51429c47163699440c3b4a194609625bb42367381d602d5e897d467a22d3b0,1:val|2:val|3:test|4:test|5:train|6:test|7:val|8:val|9:test|10:val,val,val,test,test,train,test,val,val,test,val
124,blotchy,452c949788b87a66bc148778f00ee5a684e27bddd2790302f58a16efccc27df9,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0016.jpg,452c949788b87a66bc148778f00ee5a684e27bddd2790302f58a16efccc27df9,1:test|2:test|3:val|4:val|5:train|6:train|7:test|8:test|9:train|10:val,test,test,val,val,train,train,test,test,train,val
125,blotchy,576e6adfcbe2fed6c8155b662f6efd2d0fb631cf3c35d22b51e2db9fed4cf300,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0017.jpg,576e6adfcbe2fed6c8155b662f6efd2d0fb631cf3c35d22b51e2db9fed4cf300,1:val|2:test|3:train|4:train|5:test|6:train|7:val|8:val|9:test|10:val,val,test,train,train,test,train,val,val,test,val
126,blotchy,78c485bc4bfa5cb77ca127292986f91a651539d3d02b881bb2e54bb8065bf243,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0018.jpg,78c485bc4bfa5cb77ca127292986f91a651539d3d02b881bb2e54bb8065bf243,1:val|2:val|3:test|4:train|5:val|6:test|7:test|8:test|9:test|10:test,val,val,test,train,val,test,test,test,test,test
127,blotchy,561cebd817bf18c9e121eced7be6f2e8a889d26a2cbca14707fa5f09d518a6f6,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0019.jpg,561cebd817bf18c9e121eced7be6f2e8a889d26a2cbca14707fa5f09d518a6f6,1:train|2:val|3:train|4:val|5:test|6:val|7:train|8:test|9:train|10:test,train,val,train,val,test,val,train,test,train,test
128,blotchy,10c9a1c57829c504c1e8c1cf437d73e907877c6fe1666329ab98c1d1e2b34a54,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0021.jpg,10c9a1c57829c504c1e8c1cf437d73e907877c6fe1666329ab98c1d1e2b34a54,1:val|2:test|3:train|4:test|5:test|6:train|7:train|8:test|9:val|10:test,val,test,train,test,test,train,train,test,val,test
129,blotchy,cce463b720f16d1833b88f3852453b2cca174e5895fd1d77e33288a13bfbe805,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0022.jpg,cce463b720f16d1833b88f3852453b2cca174e5895fd1d77e33288a13bfbe805,1:train|2:test|3:train|4:val|5:train|6:test|7:val|8:train|9:train|10:train,train,test,train,val,train,test,val,train,train,train
130,blotchy,4132015aa20b21c876184c3bceb03a01ac09a6500c75f0464eb88f557389288d,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0025.jpg,4132015aa20b21c876184c3bceb03a01ac09a6500c75f0464eb88f557389288d,1:val|2:train|3:val|4:val|5:train|6:train|7:train|8:train|9:train|10:test,val,train,val,val,train,train,train,train,train,test
131,blotchy,a48e9f2520537238e6abdd76646e34411d5580efab94c1f44cd36e57ad5bddab,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0026.jpg,a48e9f2520537238e6abdd76646e34411d5580efab94c1f44cd36e57ad5bddab,1:train|2:train|3:train|4:train|5:train|6:train|7:train|8:test|9:val|10:val,train,train,train,train,train,train,train,test,val,val
132,blotchy,e3480f8dd1394d62c4770fa3470de82d694cc939846ae3fb131dda17f93f98c3,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0027.jpg,e3480f8dd1394d62c4770fa3470de82d694cc939846ae3fb131dda17f93f98c3,1:train|2:val|3:test|4:val|5:test|6:test|7:train|8:val|9:test|10:val,train,val,test,val,test,test,train,val,test,val
133,blotchy,e5336daff8f7834a9f90146a4ecf06304b12dfa07e60b9eabb52bb1082b07f3a,data/confirmatory_sources/DTD/extracted/dtd/images/blotchy/blotchy_0028.jpg,e5336daff8f7834a9f90146a4ecf06304b12dfa07e60b9eabb52bb1082b07f3a,1:train|2:test|3:val|4:test|5:test|6:val|7:val|8:test|9:train|10:val,train,test,val,test,test,val,val,test,train,val
